"ORG","MUSTERDATENSATZ","THEMA","BEZEICHNUNG","ART","LEIKA"," KGST","NRW","Kategorie","dcat:theme","dct:title","dct:description","dcat:landingPage","dct:identifier","dcat:Distribution.dct:license","dct:publisher foaf:Agent"
"Stadt Bonn","Öffentlichkeitsarbeit - Ehrenbürger","Öffentlichkeitsarbeit","Ehrenbürger","Detail/Rohdaten","222.04","25202","252.04","Bevölkerung und Gesellschaft","http://publications.europa.eu/resource/authority/data-theme/SOCI","Stadt Bonn: Eintragungen in das Goldene Buch der Stadt Bonn","Der Datensatz enthält die Personenübersicht in das Goldene Buch der Stadt Bonn mit Datum des Eintrages.","https://opendata.bonn.de/dataset/eintragungen-das-goldene-buch-der-stadt-bonn","0b175ca2-c831-45d2-aa96-0b341b8ebb37","http://dcat-ap.de/def/licenses/cc-zero","Stadt Bonn"
"Stadt Bonn","Öffentlichkeitsarbeit - Fotos","Öffentlichkeitsarbeit","Fotos","Detail/Rohdaten","222.04","25202","252.04","Bevölkerung und Gesellschaft","http://publications.europa.eu/resource/authority/data-theme/SOCI","Stadt Bonn: Bonner Bilder","Hier können Sie sich ein Bild von Bonn machen: Das Presseamt hat für Interessierte Fotomotive aus der Bundesstadt Bonn zusammengestellt. Zu den einzelnen Themen gibt es jeweils einen ""Bilderbogen"" zur Vorschau. Von jedem Vorschau-Bild führt ein Mausklick zur Abbildung in höherer Auflösung und einem kurzen erläuternden Text. Für Printmedien bieten wir die Fotos in Druckqualität zum Download an. <br /><br />

Bitte beachten Sie: Veröffentlichung zu nichtkommerziellen Zwecken honorarfrei bei Quellenangabe. ""Foto: Presseamt Bundesstadt Bonn"" (Wenn das Copyright nicht gesondert anders angegeben ist). Belegexemplar bzw. Link bitte an: Bundesstadt Bonn Â· Presseamt Â· 53103 Bonn - presseamt@bonn.de","https://opendata.bonn.de/dataset/bonner-bilder","d7436008-1e9a-4a23-98b0-5381caaa84c7","cc-by-nc","Stadt Bonn"
"Stadt Moers","Öffentlichkeitsarbeit - Information","Öffentlichkeitsarbeit","Information","Bericht","111.03","111.03","11103","Regierung und öffentlicher Sektor","http://publications.europa.eu/resource/authority/data-theme/GOVE","Stadt Moers: Dienstanweisung Social Media","Der Datensatz enthält die Dienstanweisung Social Media der Stadtverwaltung Moers.","http://www.offenedaten.moers.de","658fc492-b895-4ba0-9a60-c0642da43766","http://dcat-ap.de/def/licenses/dl-zero-de/2.0","Stadt Moers"
"Stadt Bonn","Öffentlichkeitsarbeit - Pressemitteilungen","Öffentlichkeitsarbeit","Pressemitteilungen","Bericht","111.03","111.03","11103","Regierung und öffentlicher Sektor","http://publications.europa.eu/resource/authority/data-theme/GOVE","Stadt Bonn: Pressemitteilungen der Stadt Bonn","API-Dokumentation siehe: <a href=""http://ogdcockpit.bonn.de/index.php/API_Beschreibungen"" title=""http://ogdcockpit.bonn.de/index.php/API_Beschreibungen"">http://ogdcockpit.bonn.de/index.php/API_Beschreibungen</a>  ","https://opendata.bonn.de/dataset/pressemitteilungen-der-stadt-bonn","9cecfe25-3698-4de1-be53-e1d4e36ba814","http://dcat-ap.de/def/licenses/cc-zero","Stadt Bonn"
"Stadt Köln","Öffentlichkeitsarbeit - Pressemitteilungen","Öffentlichkeitsarbeit","Pressemitteilungen","Bericht","111.03","111.03","11103","Regierung und öffentlicher Sektor","http://publications.europa.eu/resource/authority/data-theme/GOVE","Stadt Köln: Pressemeldungen","<p>Aktuelle Pressemeldungen der Stadt Köln</p>
","https://offenedaten-koeln.de/dataset/pressemeldungen","c6da8fa9-bace-4976-818b-abc362bfcf95","http://dcat-ap.de/def/licenses/cc-by","Stadt Köln"
"Stadt Moers","Öffentlichkeitsarbeit - Pressemitteilungen","Öffentlichkeitsarbeit","Pressemitteilungen","Bericht","111.03","111.03","11103","Regierung und öffentlicher Sektor","http://publications.europa.eu/resource/authority/data-theme/GOVE","Stadt Moers: Pressemeldungen der Stadt Moers","Der Datensatz enthält die Pressemeldungen der Stadt Moers","http://www.offenedaten.moers.de","44b6bab0-1dd9-438a-abb0-61b71544b99a","http://dcat-ap.de/def/licenses/dl-zero-de/2.0","Stadt Moers"
"Stadt Bonn","Öffentlichkeitsarbeit - Pressemitteilungen","Öffentlichkeitsarbeit","Pressemitteilungen","Bericht","111.03","111.03","11103","Regierung und öffentlicher Sektor","http://publications.europa.eu/resource/authority/data-theme/GOVE","Stadt Bonn: Pressemitteilungen der Stadtwerke Bonn","Pressemitteilungen der Stadtwerke Bonn","https://opendata.bonn.de/dataset/pressemitteilungen-der-stadtwerke-bonn","dc907f72-2db4-4bc5-b0fe-d133e31a8aab","http://dcat-ap.de/def/licenses/cc-by","Stadtwerke Bonn"
"Stadt Bonn","Open Data - Information","Open Data","Information","Detail/Rohdaten","111.03","111.03","11103","Regierung und öffentlicher Sektor","http://publications.europa.eu/resource/authority/data-theme/GOVE","Stadt Bonn: OGD Cockpit Exporterfunktion","Exporterfunktion der Datenthemen des Bonner Open Data Portals, welche von den Datenbereitstellern für Open Data freigegeben sind. Dokumentation siehe: http://ogdcockpit.bonn.de/index.php/Export","https://opendata.bonn.de/dataset/ogd-cockpit-exporterfunktion","bd9b90c5-3f24-4585-a5de-807d0ad240ec","http://dcat-ap.de/def/licenses/cc-zero","Stadt Bonn"
"Stadt Bonn","Open Data - Information","Open Data","Information","Detail/Rohdaten","111.03","111.03","11103","Regierung und öffentlicher Sektor","http://publications.europa.eu/resource/authority/data-theme/GOVE","Stadt Bonn: Open Data Portal Harvesting Endpunkt Bonn","null","https://opendata.bonn.de/dataset/open-data-portal-harvesting-endpunkt-bonn","7a296ab0-c0d5-4098-85a4-89def6f7cd78","http://dcat-ap.de/def/licenses/cc-zero","Stadt Bonn"
"Stadt Bonn","Open Data - Information","Open Data","Information","Bericht","111.03","111.03","11103","Regierung und öffentlicher Sektor","http://publications.europa.eu/resource/authority/data-theme/GOVE","Stadt Bonn: Leitlinien Open Government Data Bonn","Bonner Vorgehensmodell zur Umsetzung von Open Government Data","https://opendata.bonn.de/dataset/leitlinien-open-government-data-bonn","b359f487-6fec-45b7-8e31-c4c1e37af656","http://dcat-ap.de/def/licenses/cc-zero","Stadt Bonn"
"Stadt Moers","Open Data - Information","Open Data","Information","Übersicht/Statistik","111.03","111.03","11103","Regierung und öffentlicher Sektor","http://publications.europa.eu/resource/authority/data-theme/GOVE","Stadt Moers: Übersicht der Open Data Angebote in Deutschland","Die Kommunen, Kreise, Bundesländer und Bundesbehörden veröffentlichen selbst erhobene Daten in ihren Open Data Portalen. Die Daten vieler Portale können im deutschlandweiten Open Data Portal govdata gefunden werden. Aus verschiedenen Gründen leider nicht alle.

Dieser Datensatz ist eine manuelle Erhebung aller Open Data Portale in Deutschland.

Erläuterung der Spaltenüberschriften:

* portal_title: Name der Daten herausgebenden Stelle
* type: Typ der Daten herausgebenden Stelle
* url: Link zum Open Data Portal
* begin: Seit diesem Datum existiert das Datenportal
* nuts: NUTS-Gliederung (Systematik der Gebietseinheiten für die Statistik)",,"c5613506-5673-46e5-8c39-732aaf559654","http://dcat-ap.de/def/licenses/dl-zero-de/2.0","Thomas Tursics"
"Stadt Bonn","Open Data - Wunschlisten","Open Data","Wunschlisten","Detail/Rohdaten","111.03","111.03","11103","Regierung und öffentlicher Sektor","http://publications.europa.eu/resource/authority/data-theme/GOVE","Stadt Bonn: Open Data (Datensatzwunschliste)","Ergebnisse der ersten öffentlichen Umfrage im Erhebungszeitraum 1.6.2013 bis 31.3.2014","https://opendata.bonn.de/dataset/open-data-datensatzwunschliste","51ad8564-0342-4085-b031-c8130f6371dc","http://dcat-ap.de/def/licenses/cc-zero","Stadt Bonn"
"Stadt Köln","Open Data - Zugriffe","Open Data","Zugriffe","Bericht","111.03","111.03","11103","Regierung und öffentlicher Sektor","http://publications.europa.eu/resource/authority/data-theme/GOVE","Stadt Köln: Monitoring Offene Daten Koeln","<p>Innerhalb dieses Datensatzes werden monatlich Monitoring Informationen des Portals <a href=""http://www.offenedaten-koeln.de/"">http://www.offenedaten-koeln.de</a> zur Verfügung gestellt. Es handelt sich hierbei um Datensätze die mit Hilfe Google Analytics gewonnen wurden. Folgende Daten stehen zur Verfügung:</p>

<p>Â </p>

<p>Seitenaufrufe (pro Tag / absolut)</p>

<p>Besuchte Seiten (welche Seiten wurden wie oft besucht)</p>

<p>Standort des Seitenaufrufs (Aus welchen Ländern kommen die Seitenaufrufe)</p>

<p>Betriebssystem (welches Betriebssystem wurde genutzt)</p>

<p>Browser (welcher Browser wurde genutzt)</p>

<p>Mobilgeräte (welches Mobil Betriebssystem wurde genutzt)</p>
","https://offenedaten-koeln.de/dataset/monitoring-offene-daten-koeln","0c2e3edd-56d1-4f3a-b079-31f4f0dbff23","http://dcat-ap.de/def/licenses/cc-by","Stadt Köln"
"Stadt Köln","Open Data - Zugriffe","Open Data","Zugriffe","Bericht","111.03","111.03","11103","Regierung und öffentlicher Sektor","http://publications.europa.eu/resource/authority/data-theme/GOVE","Stadt Köln: Monitoring Offene Daten Koeln 2015","<p>Innerhalb dieses Datensatzes werden monatlich Monitoring Informationen des Portals <a href=""http://www.offenedaten-koeln.de"">http://www.offenedaten-koeln.de</a> zur Verfügung gestellt. Es handelt sich hierbei um Datensätze die mit Hilfe Google Analytics gewonnen wurden. Folgende Daten stehen zur Verfügung:</p>

<p>Â </p>

<p>Seitenaufrufe (pro Tag / absolut)</p>

<p>Besuchte Seiten (welche Seiten wurden wie oft besucht)</p>

<p>Standort des Seitenaufrufs (Aus welchen Ländern kommen die Seitenaufrufe)</p>

<p>Betriebssystem (welches Betriebssystem wurde genutzt)</p>

<p>Browser (welcher Browser wurde genutzt)</p>

<p>Mobilgeräte (welches Mobil Betriebssystem wurde genutzt)</p>

<p>Heruntergeladene Dateien</p>

<p>Aufgerufene Webseiten / Schnittstellen</p>
","https://offenedaten-koeln.de/dataset/monitoring-offene-daten-koeln-2015","0280e562-4f2f-4290-8399-7a404f4e9e09","http://dcat-ap.de/def/licenses/cc-by","Stadt Köln"
"Stadt Köln","Open Data - Zugriffe","Open Data","Zugriffe","Bericht","111.03","111.03","11103","Regierung und öffentlicher Sektor","http://publications.europa.eu/resource/authority/data-theme/GOVE","Stadt Köln: Monitoring Offene Daten Koeln 2016","<p>Innerhalb dieses Datensatzen werden Zugriffsinformationen des Portals <a href=""http://www.offenedaten-koeln.de"">http://www.offenedaten-koeln.de</a> zur Verfügung gestellt. Es handelt sich hierbei um Datensätze die mit Hilfe von Google Analytics gewonnen wurden. Folgende Daten stehen zur Verfügung:</p>
<p>
Seitenaufrufe (pro Tag / absolut)</p>
<p>Besuchte Seiten (welche Seiten wurden wie oft besucht)</p>
<p>Standort des Seitenaufrufs (Aus welchen Ländern kommen die Seitenaufrufe)</p>
<p>Betriebssystem (welches Betriebssystem wurde genutzt)</p>
<p>Browser (welcher Browser wurde genutzt)</p>
<p>Mobilgeräte (welches Mobil Betriebssystem wurde genutzt)</p>
<p>Heruntergeladene Dateien</p>
<p>Aufgerufene Webseiten / Schnittstellen</p>
","https://offenedaten-koeln.de/dataset/monitoring-offene-daten-koeln-2016","705b83e0-440b-4123-beb7-618646819c63","http://dcat-ap.de/def/licenses/cc-by","Stadt Köln"
"Stadt Köln","Open Data - Zugriffe","Open Data","Zugriffe","Bericht","111.03","111.03","11103","Regierung und öffentlicher Sektor","http://publications.europa.eu/resource/authority/data-theme/GOVE","Stadt Köln: Monitoring Offene Daten Koeln 2017","<p>Innerhalb dieses Datensatzen werden Zugriffsinformationen des PortalsÂ <a href=""http://www.offenedaten-koeln.de/"">http://www.offenedaten-koeln.de</a>Â zur Verfügung gestellt. Es handelt sich hierbei um Datensätze die mit Hilfe von Matomo ( ehemals Piwik)Â gewonnen wurden. Folgende Daten stehen zur Verfügung:</p>
<p>Seitenaufrufe (pro Tag / absolut)</p>
<p>Besuchte Seiten (welche Seiten wurden wie oft besucht)</p>
<p>Standort des Seitenaufrufs (Aus welchen Ländern kommen die Seitenaufrufe)</p>
<p>Betriebssystem (welches Betriebssystem wurde genutzt)</p>
<p>Browser (welcher Browser wurde genutzt)</p>
<p>Mobilgeräte (welches Mobil Betriebssystem wurde genutzt)</p>
<p>Heruntergeladene Dateien</p>
<p>Aufgerufene Webseiten / Schnittstellen</p>
","https://offenedaten-koeln.de/dataset/monitoring-offene-daten-koeln-2017","32f2e592-0ca8-41a4-a6e1-791845a10399","http://dcat-ap.de/def/licenses/cc-by","Stadt Köln"
"Stadt Bonn","Open Data - Zugriffe","Open Data","Zugriffe","Bericht","111.03","111.03","11103","Regierung und öffentlicher Sektor","http://publications.europa.eu/resource/authority/data-theme/GOVE","Stadt Bonn: Monitoring OGD Cockpit","Verfügbar sind Datensätze im CSV-Format des Datenmonitorings OGD Cockpit http://ogdcockpit.bonn.de. Die Datensätze wurden mit Hilfe von Piwik in eigenem Hosting generiert.","https://opendata.bonn.de/dataset/monitoring-ogd-cockpit","6ee5cfe0-ce8a-4dda-921f-6298ab4bd3db","http://dcat-ap.de/def/licenses/cc-zero","Stadt Bonn"
"Stadt Bonn","Open Data - Zugriffe","Open Data","Zugriffe","Bericht","111.03","111.03","11103","Regierung und öffentlicher Sektor","http://publications.europa.eu/resource/authority/data-theme/GOVE","Stadt Bonn: Monitoring Portal Open Data Bonn","Verfügbar sind Datensätze im CSV-Format des Open Data Portals ab Portalstart. Die Datensätze wurden mit Hilfe von Piwik in eigenem Hosting generiert. Aktuell werden Zugriffszahlen nicht mehr erhoben.","https://opendata.bonn.de/dataset/monitoring-portal-open-data-bonn","3232447b-b430-4ef0-8b9e-6528bb564c91","http://dcat-ap.de/def/licenses/cc-zero","Stadt Bonn"
"Landeshauptstadt Düsseldorf","Open Data - Zugriffe","Open Data","Zugriffe","Übersicht/Statistik","111.03","111.03","11103","Regierung und öffentlicher Sektor","http://publications.europa.eu/resource/authority/data-theme/GOVE","Zugriffszahlen Open Data Portal Landeshauptstadt Düsseldorf","<p>Der Datensatz enthält die Zugriffszahlen auf das Open Data Portal der Landeshauptstadt Düsseldorf ab Februar 2018 und wird monatlich ergänzt.</p><p>Aus technischen Gründen sind für Januar 2018 keine Daten vorhanden.</p><p>Die Dateien enthalten folgende Spalteninformationen:</p><ul><li>Seitenname: Name der besuchten Seite</li><li>Besuche: Anzahl der Besuche</li><li>Besucher: Anzahl der eindeutigen Besucher</li><li>Alle PIs: Anzahl aller <strong>P</strong>age <strong>I</strong>mpressions (Seitenabrufe)</li><li>Einstiege: Anzahl der Seite, die als Einstiegsseite aufgerufen wurde</li><li>Ausstiege: Anzahl der Seite, auf der die Website verlassen wurde</li><li>Bounce Rate: Anteil der Besuche mit nur einem einzelnen Seitenaufruf und anschließendem Verlassen der Website</li><li>Verweildauer / Besuch: Länge der Verweildauer auf der Website</li></ul>","https://opendata.duesseldorf.de/dataset/zugriffszahlen-open-data-portal-landeshauptstadt-d%C3%BCsseldorf","27840f52-74cd-427d-a830-548d65c20a9c","http://dcat-ap.de/def/licenses/dl-by-de/2.0","Landeshauptstadt Düsseldorf"
"Stadt Moers","Open Data - Zugriffe","Open Data","Zugriffe","Übersicht/Statistik","111.03","111.03","11103","Regierung und öffentlicher Sektor","http://publications.europa.eu/resource/authority/data-theme/GOVE","Stadt Moers: Zugriffsstatistiken Open Data-Portal Moers 2014","Der Datensatz enthält Angaben zu den Zugriffsstatistiken von offenedaten.moers.de für das Jahr 2014.","http://www.offenedaten.moers.de","4558316b-51c0-458a-9c6e-3476187dcfa0","http://dcat-ap.de/def/licenses/dl-zero-de/2.0","Stadt Moers"
"Stadt Köln","ÖPNV - Aufzüge und Rolltreppen","ÖPNV","Aufzüge und Rolltreppen","Standorte","542.02","542.02","54701","Verkehr","http://publications.europa.eu/resource/authority/data-theme/TRAN","Stadt Köln: Aufzuege KVB Koeln","<p>Liste der Aufzüge und der Aufzugsstörungen, bereitgestellt durch die Kölner Verkehrs-Betriebe AG.</p>
<p>Â </p>
<p><strong>Information</strong></p>
<p><a href=""https://kvb.koeln/service/open_data.html"">https://kvb.koeln/service/open_data.html</a>Â </p>
<p>Die Kölner Verkehrs-Betriebe AG behält sich vor, die Daten und ihre Art der Auslieferung ohne Nennung von Gründen zu ändern. Sie dürfen bei der Nutzung der Daten keine Software oder sonstigen Mechanismen verwenden, die die Daten in einem Intervall kleiner 10 Minuten abfragen. Die KVB behält sich vor, den Zugang dann zu beschränken oder zu verwehren.</p>
<p>Die KVB stellt Daten und sonstige Inhalte ohne jede Gewähr bereit. Die KVB übernimmt daher keine Verantwortung für Fehlerfreiheit, Eignung für einen bestimmten Zweck, Freiheit von Rechten Dritter, Aktualität oder Aktualisierung. Die KVB haftet ferner nicht für Schäden, die Ihnen durch die Nutzung entstehen.</p>
<p>
Die KVB räumt Ihnen keine Rechte ein, die über die mit der Lizenz an den bereitgestellten Daten eingeräumten Rechte hinausgehen. Bitte beachten Sie Marken-, Design-, sonstige gewerbliche Schutz- und Urheberrechte. Insbesondere die Verwendung der geschützten Marken der KVB ist ohne ihre vorherige Zustimmung ausgeschlossen.</p>
<p>
Aus technischen Gründen können leider die Fahrtreppen an Appellhofplatz, Reichenspergerplatz und Bf Deutz/Messe auch bei einer Störung derzeit nicht angezeigt werden. In den Störungsdateien für Fahrtreppen und Aufzüge sind nur die zu der Zeit gestörten Objekte enthalten. Eine Aktualisierung erfolgt etwa alle 15 Minuten.</p>
","https://offenedaten-koeln.de/dataset/aufzuege-kvb-koeln","4d916c53-b09d-4637-9737-13d26fa895c2","http://dcat-ap.de/def/licenses/cc-by","KVB Koeln"
"Stadt Köln","ÖPNV - Aufzüge und Rolltreppen","ÖPNV","Aufzüge und Rolltreppen","Standorte","542.02","542.02","54701","Verkehr","http://publications.europa.eu/resource/authority/data-theme/TRAN","Stadt Köln: Fahrtreppen KVB Koeln","<p>Liste der Fahrtreppen und der Fahrtreppenstörungen, bereitgestellt durch die Kölner Verkehrs-Betriebe AG.</p>
<p><strong>Information</strong></p>
<p><a href=""https://kvb.koeln/service/open_data.html"">https://kvb.koeln/service/open_data.html</a></p>
<p>Die Kölner Verkehrs-Betriebe AG behält sich vor, die Daten und ihre Art der Auslieferung ohne Nennung von Gründen zu ändern. Sie dürfen bei der Nutzung der Daten keine Software oder sonstigen Mechanismen verwenden, die die Daten in einem Intervall kleiner 10 Minuten abfragen. Die KVB behält sich vor, den Zugang dann zu beschränken oder zu verwehren.</p>
<p>Die KVB stellt Daten und sonstige Inhalte ohne jede Gewähr bereit. Die KVB übernimmt daher keine Verantwortung für Fehlerfreiheit, Eignung für einen bestimmten Zweck, Freiheit von Rechten Dritter, Aktualität oder Aktualisierung. Die KVB haftet ferner nicht für Schäden, die Ihnen durch die Nutzung entstehen.</p>
<p>Die KVB räumt Ihnen keine Rechte ein, die über die mit der Lizenz an den bereitgestellten Daten eingeräumten Rechte hinausgehen. Bitte beachten Sie Marken-, Design-, sonstige gewerbliche Schutz- und Urheberrechte. Insbesondere die Verwendung der geschützten Marken der KVB ist ohne ihre vorherige Zustimmung ausgeschlossen.</p>
<p>Aus technischen Gründen können leider die Fahrtreppen an Appellhofplatz, Reichenspergerplatz und Bf Deutz/Messe auch bei einer Störung derzeit nicht angezeigt werden. In den Störungsdateien für Fahrtreppen und Aufzüge sind nur die zu der Zeit gestörten Objekte enthalten. Eine Aktualisierung erfolgt etwa alle 15 Minuten.</p>
","https://offenedaten-koeln.de/dataset/fahrtreppen-kvb-koeln","d7884afc-607f-4f97-a938-72d42ddd2ea3","http://dcat-ap.de/def/licenses/cc-by","KVB Koeln"
